source_id,teff_gspphot,teff_gspphot_upper,teff_gspphot_lower
940984732775413376,6007.495,6035.3584,5989.183
3344163275850961536,4703.896,5217.226,4617.154
1784940819981453952,4820.437,4831.071,4813.096
1783530936835628672,4389.965,4392.284,4388.0205
3370072099128358656,4964.0654,4970.796,4954.0767
3370572651799713152,5063.3057,5068.971,5057.8857
3371324859488105472,4480.2876,4488.6704,4452.676
3373880326372125952,5653.041,5669.2856,5647.2905
3358134980561835648,4719.913,4727.394,4697.8237
3102190934427730304,6243.297,6257.791,6232.017
3425262982935587840,5714.9995,5724.2905,5707.4966
3383049085115175552,4511.475,4517.691,4489.3013
3371469028653436672,4656.722,4671.2524,4618.1426
3375451287968569088,12552.082,12590.993,12465.202
3376378695965822976,5588.0015,5597.6333,5582.127
1947477157150748800,4523.7144,4538.37,4499.4917
3436572830119099264,6170.8086,6203.842,6115.2256
3140403017942495104,5042.681,5046.021,5038.525
3152723183171494016,6243.615,6253.735,6237.668
3383252666565004544,9569.3125,9596.795,9534.264
3383252666565004544,9569.3125,9596.795,9534.264
603140509327053568,6103.2085,6118.365,6050.732
603140509327053568,6103.2085,6118.365,6050.732
603140509327053568,6103.2085,6118.365,6050.732
603140509327053568,6103.2085,6118.365,6050.732
3378806928737053056,6646.4556,6660.573,6633.14
3375780626060846080,4776.671,4785.067,4765.5312
980179951483447680,5709.427,5718.1533,5702.72
980378546474296704,5749.2744,5757.8057,5737.1924
603085739904178816,5654.928,5723.3696,5623.818
603085739904178816,5654.928,5723.3696,5623.818
1375054056356336128,5674.6636,5675.972,5673.4893
3383252666565004544,9569.3125,9596.795,9534.264
3383252666565004544,9569.3125,9596.795,9534.264
3137979629893540224,9140.289,9173.718,9102.853
3379367958844176896,6056.438,6061.853,6053.516
3384550055926065920,4897.52,4901.264,4894.214
3383098876674928896,8983.157,9000.083,8880.403
603085739904178816,5654.928,5723.3696,5623.818
603085739904178816,5654.928,5723.3696,5623.818
3140492456344220544,5858.4624,5867.471,5849.795
1341799048000581376,5478.9644,5535.0815,5439.1177
4270497428506066944,6845.071,6885.7227,6804.6997
